Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,hasGarage,hasBsmt,hasAlley_Access,hasFireplace,hasPool,hasFence,hasMisc_Feature,hasMasVnr,GrLivAreaHighQualitySF,TotalIndoorSF,TotalOutdoorSF,TotalSF,BsmtBaths,Baths,hasBeenRemodeled,NumFloors
41,5.0,3.0,84.0,8658,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,4.0,1965,1965,1.0,1.0,13.0,14.0,1.0,101.0,3,3,1.0,3,3,3.0,5.0,643,6.0,0,445,1088,1.0,5,1.0,4.0,1324,0,0,1324,0.0,0.0,2.0,0.0,3.0,1.0,3,10.0,6.0,1.0,3,1.0,1965.0,2.0,4.0,440,3,3,2.0,0,138,0,0,0,0,0,2.0,1.0,0,3.0,0.0,8.0,0.0,160000,1,1,0,1,0,1,0,1,1324,2412,138,2990,0.0,2.0,0,2
42,5.0,3.0,115.0,16905,1.0,1.0,3.0,3.0,0.0,4.0,0.0,23.0,2.0,2.0,0.0,2.0,5.0,5.0,1959,1959,1.0,1.0,12.0,13.0,3.0,0.0,3,4,1.0,3,3,1.0,1.0,967,6.0,0,383,1350,1.0,4,1.0,4.0,1328,0,0,1328,0.0,2.0,1.0,1.0,2.0,1.0,3,9.0,6.0,2.0,4,1.0,1959.0,2.0,2.0,308,3,3,1.0,0,104,0,0,0,0,0,0.0,1.0,0,9.0,1.0,8.0,4.0,170000,1,1,0,1,0,0,0,1,1328,2678,104,3090,0.5,1.5,0,2
43,14.0,3.0,66.9,9180,1.0,1.0,0.0,3.0,0.0,1.0,0.0,20.0,2.0,2.0,0.0,6.0,5.0,6.0,1983,1983,1.0,1.0,6.0,6.0,3.0,0.0,3,3,1.0,4,3,0.0,0.0,747,3.0,93,0,840,1.0,4,1.0,4.0,884,0,0,884,2.0,0.0,1.0,0.0,2.0,1.0,4,9.0,6.0,0.0,0,1.0,1983.0,2.0,4.0,504,3,4,2.0,240,0,0,0,0,0,0,3.0,1.0,0,3.0,1.0,8.0,4.0,144000,1,1,0,0,0,1,0,1,884,1724,0,2228,1.0,1.0,0,2
44,5.0,3.0,64.22,9200,1.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,2.0,5.0,5.0,1975,1980,3.0,1.0,12.0,13.0,3.0,0.0,3,3,1.0,4,3,0.0,3.0,280,1.0,491,167,938,1.0,3,1.0,4.0,938,0,0,938,2.0,0.0,1.0,0.0,3.0,1.0,3,9.0,6.0,0.0,0,5.0,1977.0,3.0,2.0,308,3,3,2.0,145,0,0,0,0,0,0,3.0,1.0,0,9.0,2.0,8.0,4.0,130250,1,1,0,0,0,1,0,1,938,1876,0,2184,1.0,1.0,1,2
45,5.0,3.0,70.0,7945,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,5.0,1959,1959,1.0,1.0,3.0,14.0,3.0,0.0,3,3,1.0,3,3,3.0,0.0,179,1.0,506,465,1150,1.0,5,1.0,0.0,1150,0,0,1150,2.0,0.0,1.0,0.0,3.0,1.0,3,10.0,6.0,0.0,0,1.0,1959.0,2.0,2.0,300,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,7.0,0.0,8.0,4.0,141000,1,1,0,0,0,0,0,1,1150,2300,0,2600,1.0,1.0,0,2
46,0.0,3.0,61.0,7658,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,9.0,4.0,2005,2005,3.0,1.0,8.0,8.0,1.0,412.0,5,3,2.0,5,3,3.0,2.0,456,6.0,0,1296,1752,1.0,5,1.0,4.0,1752,0,0,1752,2.0,0.0,2.0,0.0,2.0,1.0,5,10.0,6.0,1.0,4,1.0,2005.0,2.0,4.0,576,3,3,2.0,196,82,0,0,0,0,0,0.0,1.0,0,4.0,4.0,8.0,4.0,319900,1,1,0,1,0,0,0,1,1752,3504,82,4162,1.0,2.0,0,2
47,9.0,3.0,48.0,12822,1.0,1.0,0.0,3.0,0.0,1.0,0.0,11.0,2.0,2.0,0.0,0.0,7.0,4.0,2003,2003,1.0,1.0,12.0,13.0,3.0,0.0,4,3,2.0,5,3,3.0,2.0,1351,6.0,0,83,1434,1.0,5,1.0,4.0,1518,631,0,2149,2.0,0.0,1.0,1.0,1.0,1.0,4,10.0,6.0,1.0,5,1.0,2003.0,2.0,4.0,670,3,3,2.0,168,43,0,0,198,0,0,0.0,1.0,0,10.0,3.0,8.0,0.0,239686,1,1,0,1,0,0,0,1,2149,3583,241,4494,1.0,1.5,0,3
48,5.0,1.0,84.0,11096,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,8.0,4.0,2006,2006,1.0,1.0,12.0,13.0,3.0,0.0,4,3,2.0,4,3,0.0,2.0,24,6.0,0,1632,1656,1.0,5,1.0,4.0,1656,0,0,1656,0.0,0.0,2.0,0.0,3.0,1.0,4,11.0,6.0,0.0,0,1.0,2006.0,2.0,6.0,826,3,3,2.0,0,146,0,0,0,0,0,0.0,1.0,0,9.0,1.0,8.0,4.0,249700,1,1,0,0,0,0,0,1,1656,3312,146,4284,0.0,2.0,0,2
49,4.0,4.0,33.0,4456,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,1.0,5.0,4.0,4.0,1920,2008,1.0,1.0,8.0,8.0,3.0,0.0,3,3,0.0,3,3,3.0,6.0,0,6.0,0,736,736,1.0,4,1.0,4.0,736,716,0,1452,0.0,0.0,2.0,0.0,2.0,3.0,3,12.0,6.0,0.0,0,6.0,0.0,1.0,0.0,0,0,0,0.0,0,0,102,0,0,0,0,0.0,1.0,0,8.0,3.0,6.0,5.0,113000,0,1,0,0,0,0,0,1,1452,2188,102,2290,0.0,2.0,1,3
50,5.0,3.0,66.0,7742,1.0,1.0,3.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,2.0,5.0,6.0,1966,1966,1.0,1.0,6.0,6.0,3.0,0.0,3,3,1.0,3,3,3.0,1.0,763,6.0,0,192,955,1.0,5,1.0,4.0,955,0,0,955,2.0,0.0,1.0,0.0,3.0,1.0,3,10.0,6.0,0.0,0,1.0,1966.0,3.0,2.0,386,3,3,2.0,0,0,0,0,0,0,0,3.0,1.0,0,0.0,1.0,8.0,4.0,127000,1,1,0,0,0,1,0,1,955,1910,0,2296,1.0,1.0,0,2
51,10.0,3.0,91.95,13869,1.0,1.0,1.0,3.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,5.0,6.0,5.0,1997,1997,1.0,1.0,12.0,13.0,3.0,0.0,3,3,2.0,4,3,0.0,2.0,182,6.0,0,612,794,1.0,4,1.0,4.0,794,676,0,1470,0.0,2.0,2.0,0.0,3.0,1.0,3,10.0,6.0,0.0,0,1.0,1997.0,0.0,4.0,388,3,3,2.0,0,75,0,0,0,0,0,0.0,1.0,0,9.0,1.0,8.0,4.0,177000,1,1,0,0,0,0,0,1,1470,2264,75,2727,0.5,2.0,0,3
52,9.0,4.0,52.0,6240,1.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,6.0,5.0,1934,1950,1.0,1.0,13.0,14.0,3.0,0.0,3,3,2.0,3,3,3.0,6.0,0,6.0,0,816,816,1.0,3,1.0,4.0,816,0,360,1176,0.0,0.0,1.0,0.0,3.0,1.0,3,10.0,6.0,1.0,4,5.0,1985.0,3.0,4.0,528,3,3,2.0,112,0,0,0,0,0,0,3.0,3.0,400,11.0,0.0,8.0,4.0,114500,1,1,0,1,0,1,1,1,456,1272,0,1800,0.0,1.0,1,2
53,15.0,4.0,110.0,8472,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,8.0,2.0,2.0,2.0,5.0,4.0,1963,1963,1.0,1.0,13.0,14.0,3.0,0.0,2,3,1.0,4,3,1.0,3.0,104,2.0,712,0,816,1.0,3,0.0,4.0,816,0,0,816,2.0,0.0,1.0,0.0,2.0,1.0,3,9.0,6.0,0.0,0,4.0,1963.0,3.0,4.0,516,3,3,2.0,106,0,0,0,0,0,0,0.0,1.0,0,7.0,4.0,8.0,4.0,110000,1,1,0,0,0,0,0,1,816,1632,0,2148,1.0,1.0,0,2
54,5.0,3.0,68.0,50271,1.0,1.0,0.0,2.0,0.0,4.0,0.0,24.0,2.0,2.0,0.0,2.0,9.0,4.0,1981,1987,1.0,7.0,14.0,15.0,3.0,0.0,4,3,1.0,5,3,1.0,2.0,1810,6.0,0,32,1842,1.0,4,1.0,4.0,1842,0,0,1842,4.0,0.0,0.0,1.0,0.0,1.0,4,9.0,6.0,1.0,4,1.0,1981.0,0.0,6.0,894,3,3,2.0,857,72,0,0,0,0,0,0.0,1.0,0,2.0,0.0,8.0,4.0,385000,1,1,0,1,0,0,0,1,1842,3684,72,4650,2.0,0.5,1,2
55,13.0,3.0,60.0,7134,1.0,1.0,3.0,0.0,0.0,4.0,1.0,12.0,2.0,2.0,0.0,7.0,5.0,4.0,1955,1955,1.0,1.0,8.0,8.0,3.0,0.0,3,3,1.0,3,3,3.0,0.0,384,6.0,0,0,384,1.0,3,1.0,4.0,1360,0,0,1360,0.0,0.0,1.0,0.0,3.0,1.0,3,10.0,2.0,1.0,3,5.0,1962.0,3.0,4.0,572,3,3,2.0,0,50,0,0,0,0,0,3.0,1.0,0,4.0,1.0,8.0,4.0,130000,1,1,0,1,0,1,0,1,1360,1744,50,2366,0.0,1.0,0,2
56,5.0,3.0,100.0,10175,1.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,4.0,1964,1964,1.0,1.0,6.0,10.0,1.0,272.0,3,3,1.0,3,3,3.0,1.0,490,6.0,0,935,1425,1.0,4,1.0,4.0,1425,0,0,1425,0.0,0.0,2.0,0.0,3.0,1.0,3,11.0,6.0,1.0,4,1.0,1964.0,2.0,4.0,576,3,3,2.0,0,0,0,407,0,0,0,0.0,1.0,0,9.0,2.0,8.0,4.0,180500,1,1,0,1,0,0,0,1,1425,2850,407,3833,0.0,2.0,0,2
57,2.0,1.0,24.0,2645,1.0,2.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,3.0,5.0,8.0,4.0,1999,2000,1.0,1.0,8.0,8.0,1.0,456.0,4,3,2.0,4,3,3.0,2.0,649,6.0,0,321,970,1.0,5,1.0,4.0,983,756,0,1739,2.0,0.0,2.0,1.0,3.0,1.0,4,11.0,6.0,0.0,0,1.0,1999.0,0.0,4.0,480,3,3,2.0,115,0,0,0,0,0,0,0.0,1.0,0,10.0,3.0,8.0,0.0,172500,1,1,1,0,0,0,0,1,1739,2709,0,3189,1.0,2.5,1,3
58,10.0,3.0,89.0,11645,1.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,5.0,7.0,4.0,2004,2004,1.0,1.0,12.0,13.0,3.0,0.0,4,3,2.0,4,3,3.0,6.0,0,6.0,0,860,860,1.0,5,1.0,4.0,860,860,0,1720,0.0,0.0,2.0,1.0,3.0,1.0,4,11.0,6.0,0.0,0,1.0,2004.0,2.0,4.0,565,3,3,2.0,0,70,0,0,0,0,0,0.0,1.0,0,10.0,0.0,8.0,4.0,196500,1,1,0,0,0,0,0,1,1720,2580,70,3215,0.0,2.5,0,3
59,10.0,3.0,66.0,13682,1.0,1.0,1.0,1.0,0.0,1.0,0.0,22.0,2.0,2.0,0.0,5.0,1.0,4.0,2006,2006,3.0,1.0,12.0,13.0,1.0,1031.0,5,3,2.0,5,3,1.0,6.0,0,6.0,0,1410,1410,1.0,5,1.0,4.0,1426,1519,0,2945,0.0,0.0,3.0,1.0,3.0,1.0,4,0.0,6.0,1.0,4,3.0,2006.0,0.0,6.0,641,3,3,2.0,192,0,37,0,0,0,0,0.0,1.0,0,1.0,0.0,6.0,5.0,438780,1,1,0,1,0,0,0,1,2945,4355,37,5033,0.0,3.5,0,3
60,5.0,3.0,60.0,7200,1.0,1.0,3.0,0.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,5.0,6.0,1972,1972,1.0,1.0,6.0,6.0,3.0,0.0,3,3,1.0,3,3,0.0,0.0,632,6.0,0,148,780,1.0,5,1.0,4.0,780,0,0,780,0.0,0.0,1.0,0.0,2.0,1.0,3,8.0,6.0,0.0,0,5.0,1973.0,3.0,2.0,352,3,3,2.0,196,0,0,0,0,0,0,3.0,1.0,0,0.0,2.0,8.0,4.0,124900,1,1,0,0,0,1,0,1,780,1560,0,1912,0.0,1.0,0,2
61,5.0,3.0,63.0,13072,1.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,5.0,2.0,0.0,2.0,6.0,4.0,2004,2004,1.0,1.0,12.0,13.0,3.0,0.0,3,3,2.0,4,3,3.0,0.0,941,6.0,0,217,1158,1.0,5,1.0,4.0,1158,0,0,1158,2.0,0.0,1.0,1.0,3.0,1.0,4,9.0,6.0,0.0,0,5.0,2006.0,3.0,4.0,576,3,3,2.0,0,50,0,0,0,0,0,0.0,1.0,0,7.0,0.0,6.0,5.0,158000,1,1,0,0,0,0,0,1,1158,2316,50,2942,1.0,1.5,0,2
62,12.0,4.0,60.0,7200,1.0,1.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,2.0,0.0,4.0,5.0,6.0,1920,1996,1.0,1.0,8.0,8.0,3.0,0.0,3,3,0.0,3,2,3.0,6.0,0,6.0,0,530,530,1.0,3,0.0,4.0,581,530,0,1111,0.0,0.0,1.0,0.0,3.0,1.0,2,10.0,6.0,0.0,0,5.0,1935.0,3.0,2.0,288,3,3,0.0,0,0,144,0,0,0,0,0.0,1.0,0,5.0,1.0,8.0,4.0,101000,1,1,0,0,0,0,0,1,1111,1641,144,2073,0.0,1.0,1,3
63,0.0,3.0,44.0,6442,1.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,8.0,4.0,2006,2006,1.0,1.0,12.0,13.0,4.0,178.0,4,3,2.0,4,4,2.0,2.0,24,6.0,0,1346,1370,1.0,5,1.0,4.0,1370,0,0,1370,0.0,0.0,2.0,0.0,2.0,1.0,4,10.0,6.0,1.0,4,1.0,2006.0,2.0,4.0,484,3,3,2.0,120,49,0,0,0,0,0,0.0,1.0,0,1.0,1.0,8.0,4.0,202500,1,1,0,1,0,0,0,1,1370,2740,49,3273,0.0,2.0,0,2
64,11.0,4.0,50.0,10300,1.0,1.0,0.0,0.0,0.0,4.0,0.0,17.0,6.0,1.0,0.0,5.0,7.0,5.0,1921,1950,1.0,1.0,11.0,12.0,3.0,0.0,3,3,0.0,3,3,3.0,6.0,0,6.0,0,576,576,1.0,4,1.0,4.0,902,808,0,1710,0.0,0.0,2.0,0.0,3.0,1.0,3,13.0,6.0,0.0,0,5.0,1990.0,3.0,4.0,480,3,3,2.0,12,11,64,0,0,0,0,1.0,1.0,0,6.0,4.0,8.0,4.0,140000,1,1,0,0,0,1,0,1,1710,2286,75,2841,0.0,2.0,1,3
65,10.0,3.0,77.96,9375,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7.0,4.0,1997,1998,1.0,1.0,12.0,13.0,1.0,573.0,3,3,2.0,4,3,3.0,2.0,739,6.0,0,318,1057,1.0,5,1.0,4.0,1057,977,0,2034,2.0,0.0,2.0,1.0,3.0,1.0,4,12.0,6.0,0.0,0,1.0,1998.0,2.0,4.0,645,3,3,2.0,576,36,0,0,0,0,0,1.0,1.0,0,4.0,3.0,8.0,4.0,219500,1,1,0,0,0,1,0,1,2034,3091,36,3772,1.0,2.5,1,3
66,10.0,3.0,76.0,9591,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,8.0,4.0,2004,2005,1.0,1.0,12.0,13.0,1.0,344.0,4,3,2.0,5,3,0.0,6.0,0,6.0,0,1143,1143,1.0,5,1.0,4.0,1143,1330,0,2473,0.0,0.0,2.0,1.0,4.0,1.0,4,13.0,6.0,1.0,4,3.0,2004.0,2.0,6.0,852,3,3,2.0,192,151,0,0,0,0,0,0.0,1.0,0,1.0,1.0,8.0,4.0,317000,1,1,0,1,0,0,0,1,2473,3616,151,4619,0.0,2.5,1,3
67,5.0,3.0,153.32,19900,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,3.0,2.0,0.0,2.0,7.0,4.0,1970,1989,1.0,1.0,9.0,10.0,1.0,287.0,3,3,1.0,4,3,1.0,2.0,912,6.0,0,1035,1947,1.0,3,1.0,4.0,2207,0,0,2207,2.0,0.0,2.0,0.0,3.0,1.0,3,11.0,2.0,1.0,4,1.0,1970.0,2.0,4.0,576,3,3,2.0,301,0,0,0,0,0,0,0.0,1.0,0,9.0,4.0,8.0,4.0,180000,1,1,0,1,0,0,0,1,2207,4154,0,4730,1.0,2.0,1,2
68,5.0,3.0,72.0,10665,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7.0,4.0,2003,2003,1.0,1.0,12.0,13.0,1.0,167.0,4,3,2.0,4,3,0.0,2.0,1013,6.0,0,440,1453,1.0,5,1.0,4.0,1479,0,0,1479,2.0,0.0,2.0,0.0,3.0,1.0,4,11.0,6.0,0.0,0,1.0,2003.0,2.0,4.0,558,3,3,2.0,144,29,0,0,0,0,0,0.0,1.0,0,8.0,1.0,8.0,4.0,226000,1,1,0,0,0,0,0,1,1479,2932,29,3519,1.0,2.0,0,2
69,6.0,4.0,47.0,4608,1.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,2.0,4.0,5.0,1945,1950,1.0,1.0,8.0,8.0,3.0,0.0,3,4,1.0,3,3,3.0,6.0,0,6.0,0,747,747,1.0,3,1.0,4.0,747,0,0,747,0.0,0.0,1.0,0.0,2.0,1.0,3,8.0,6.0,0.0,0,1.0,1945.0,3.0,2.0,220,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,8.0,4.0,8.0,4.0,80000,1,1,0,0,0,0,0,1,747,1494,0,1714,0.0,1.0,1,2
70,9.0,3.0,81.0,15593,1.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,7.0,3.0,1953,1953,1.0,1.0,3.0,0.0,3.0,0.0,4,3,1.0,3,3,3.0,1.0,603,6.0,0,701,1304,2.0,3,1.0,4.0,1304,983,0,2287,0.0,0.0,2.0,0.0,3.0,1.0,3,11.0,6.0,1.0,3,1.0,1953.0,0.0,4.0,667,3,3,2.0,0,21,114,0,0,0,0,0.0,1.0,0,9.0,0.0,8.0,4.0,225000,1,1,0,1,0,0,0,1,2287,3591,135,4393,0.0,2.0,0,3
71,5.0,3.0,95.0,13651,1.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,7.0,5.0,1973,1973,1.0,1.0,9.0,10.0,1.0,1115.0,3,4,1.0,4,3,1.0,0.0,1880,6.0,0,343,2223,1.0,5,1.0,4.0,2223,0,0,2223,2.0,0.0,2.0,0.0,3.0,1.0,3,12.0,6.0,2.0,4,1.0,1973.0,0.0,4.0,516,3,3,2.0,300,0,0,0,0,0,0,0.0,1.0,0,4.0,1.0,8.0,4.0,244000,1,1,0,1,0,0,0,1,2223,4446,0,4962,1.0,2.0,0,2
72,5.0,3.0,69.0,7599,1.0,1.0,3.0,3.0,0.0,0.0,0.0,11.0,2.0,2.0,0.0,2.0,4.0,5.0,1982,2006,1.0,1.0,6.0,10.0,3.0,0.0,3,3,1.0,3,3,3.0,0.0,565,6.0,0,280,845,1.0,3,1.0,4.0,845,0,0,845,2.0,0.0,1.0,0.0,2.0,1.0,3,8.0,6.0,0.0,0,5.0,1987.0,3.0,4.0,360,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,8.0,1.0,8.0,4.0,129500,1,1,0,0,0,0,0,1,845,1690,0,2050,1.0,1.0,1,2
73,10.0,3.0,74.0,10141,1.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,5.0,7.0,4.0,1998,1998,1.0,1.0,12.0,13.0,1.0,40.0,3,3,2.0,4,3,3.0,6.0,0,6.0,0,832,832,1.0,4,1.0,4.0,885,833,0,1718,0.0,0.0,2.0,1.0,3.0,1.0,3,11.0,6.0,1.0,3,1.0,1998.0,0.0,4.0,427,3,3,2.0,0,94,0,0,291,0,0,0.0,1.0,0,3.0,3.0,8.0,4.0,185000,1,1,0,1,0,0,0,1,1718,2550,385,3362,0.0,2.5,0,3
74,5.0,3.0,85.0,10200,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,6.0,1954,2003,1.0,1.0,13.0,14.0,1.0,104.0,3,3,1.0,3,3,3.0,0.0,320,1.0,362,404,1086,1.0,4,1.0,4.0,1086,0,0,1086,2.0,0.0,1.0,0.0,3.0,1.0,3,10.0,6.0,0.0,0,1.0,1989.0,3.0,4.0,490,3,3,2.0,0,0,0,0,0,0,0,2.0,1.0,0,7.0,4.0,8.0,4.0,144900,1,1,0,0,0,1,0,1,1086,2172,0,2662,1.0,1.0,1,2
75,9.0,4.0,60.0,5790,1.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,5.0,3.0,5.0,1915,1950,2.0,1.0,12.0,13.0,3.0,0.0,4,4,1.0,2,3,3.0,6.0,0,6.0,0,840,840,1.0,4,0.0,4.0,840,765,0,1605,0.0,0.0,2.0,0.0,3.0,2.0,3,12.0,6.0,0.0,0,5.0,1915.0,3.0,2.0,379,3,3,2.0,0,0,202,0,0,0,0,0.0,1.0,0,7.0,4.0,8.0,4.0,107400,1,1,0,0,0,0,0,1,1605,2445,202,3026,0.0,2.0,1,3
76,3.0,4.0,21.0,1596,1.0,1.0,3.0,3.0,0.0,4.0,0.0,10.0,2.0,2.0,3.0,7.0,4.0,4.0,1973,1973,1.0,1.0,5.0,5.0,3.0,0.0,3,3,1.0,4,3,1.0,2.0,462,6.0,0,0,462,1.0,3,1.0,4.0,526,462,0,988,2.0,0.0,1.0,0.0,2.0,1.0,3,9.0,6.0,0.0,0,3.0,1973.0,3.0,2.0,297,3,3,2.0,120,101,0,0,0,0,0,2.0,1.0,0,2.0,3.0,8.0,4.0,91000,1,1,0,0,0,1,0,1,988,1450,101,1848,1.0,1.0,0,3
77,5.0,3.0,67.17,8475,1.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,4.0,6.0,1956,1956,1.0,1.0,12.0,13.0,3.0,0.0,3,3,1.0,3,3,3.0,0.0,228,6.0,0,724,952,1.0,5,1.0,0.0,952,0,0,952,0.0,0.0,1.0,0.0,2.0,1.0,3,8.0,6.0,0.0,0,5.0,1956.0,3.0,2.0,283,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,6.0,2.0,8.0,4.0,135750,1,1,0,0,0,0,0,1,952,1904,0,2187,0.0,1.0,0,2
78,9.0,4.0,50.0,8635,1.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,5.0,4.0,1948,2001,1.0,1.0,13.0,14.0,3.0,0.0,3,3,1.0,3,3,3.0,1.0,336,2.0,41,295,672,1.0,3,1.0,4.0,1072,213,0,1285,2.0,0.0,1.0,0.0,2.0,1.0,3,10.0,2.0,0.0,0,5.0,1948.0,3.0,2.0,240,3,3,2.0,0,0,0,0,0,0,0,3.0,1.0,0,0.0,2.0,8.0,4.0,127000,1,1,0,0,0,1,0,1,1285,1957,0,2197,1.0,1.0,1,3
79,15.0,3.0,72.0,10778,1.0,1.0,3.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,2.0,2.0,4.0,4.0,1968,1968,3.0,1.0,6.0,6.0,3.0,0.0,3,3,1.0,3,3,3.0,6.0,0,6.0,0,1768,1768,1.0,3,0.0,4.0,1768,0,0,1768,0.0,0.0,2.0,0.0,4.0,2.0,3,12.0,6.0,0.0,0,6.0,0.0,1.0,0.0,0,0,0,2.0,0,0,0,0,0,0,0,0.0,1.0,0,6.0,4.0,8.0,4.0,136500,0,1,0,0,0,0,0,1,1768,3536,0,3536,0.0,2.0,0,2
80,9.0,4.0,60.0,10440,1.0,0.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,5.0,5.0,5.0,1910,1981,1.0,1.0,13.0,14.0,3.0,0.0,3,3,2.0,3,3,3.0,6.0,0,6.0,0,440,440,1.0,4,1.0,4.0,682,548,0,1230,0.0,0.0,1.0,1.0,2.0,1.0,3,9.0,6.0,0.0,0,5.0,1966.0,3.0,4.0,440,3,3,2.0,74,0,128,0,0,0,0,3.0,1.0,0,7.0,3.0,8.0,4.0,110000,1,1,1,0,0,1,0,1,1230,1670,128,2238,0.0,1.5,1,3
81,10.0,3.0,100.0,13000,1.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,5.0,6.0,5.0,1968,1968,1.0,1.0,12.0,13.0,1.0,576.0,3,4,1.0,4,3,3.0,5.0,448,6.0,0,448,896,1.0,3,1.0,4.0,1182,960,0,2142,0.0,0.0,2.0,1.0,4.0,1.0,4,12.0,6.0,1.0,4,1.0,1968.0,0.0,2.0,509,3,3,2.0,0,72,0,0,252,0,0,0.0,1.0,0,8.0,3.0,8.0,4.0,193500,1,1,0,1,0,0,0,1,2142,3038,324,3871,0.0,2.5,0,3
82,0.0,4.0,32.0,4500,1.0,1.0,3.0,3.0,0.0,2.0,0.0,11.0,2.0,2.0,4.0,2.0,6.0,4.0,1998,1998,3.0,1.0,12.0,13.0,1.0,443.0,3,4,2.0,5,4,3.0,2.0,1201,6.0,0,36,1237,1.0,5,1.0,4.0,1337,0,0,1337,2.0,0.0,2.0,0.0,2.0,1.0,3,9.0,6.0,0.0,0,1.0,1998.0,0.0,4.0,405,3,3,2.0,0,199,0,0,0,0,0,0.0,1.0,0,5.0,0.0,8.0,4.0,153500,1,1,0,0,0,0,0,1,1337,2574,199,3178,1.0,2.0,0,2
83,5.0,3.0,78.0,10206,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,8.0,4.0,2007,2007,1.0,1.0,12.0,13.0,4.0,468.0,3,3,2.0,4,3,3.0,2.0,33,6.0,0,1530,1563,1.0,5,1.0,4.0,1563,0,0,1563,0.0,0.0,2.0,0.0,3.0,1.0,4,10.0,6.0,1.0,4,1.0,2007.0,2.0,6.0,758,3,3,2.0,144,99,0,0,0,0,0,0.0,1.0,0,1.0,2.0,8.0,4.0,245000,1,1,0,1,0,0,0,1,1563,3126,99,3983,0.0,2.0,0,2
