Id,LotFrontage,LotArea,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,hasGarage,hasBsmt,hasAlley_Access,hasFireplace,hasPool,hasFence,hasMisc_Feature,hasMasVnr,GrLivAreaHighQualitySF,TotalIndoorSF,TotalOutdoorSF,TotalSF,BsmtBaths,Baths,hasBeenRemodeled,NumFloors,MSSubClassDummy_30,MSSubClassDummy_40,MSSubClassDummy_45,MSSubClassDummy_50,MSSubClassDummy_60,MSSubClassDummy_70,MSSubClassDummy_75,MSSubClassDummy_80,MSSubClassDummy_85,MSSubClassDummy_90,MSSubClassDummy_120,MSSubClassDummy_160,MSSubClassDummy_180,MSSubClassDummy_190,MSZoningDummy_FV,MSZoningDummy_RH,MSZoningDummy_RL,MSZoningDummy_RM,StreetDummy_Pave,AlleyDummy_No_Alley_Access,AlleyDummy_Pave,LotShapeDummy_IR2,LotShapeDummy_IR3,LotShapeDummy_Reg,LandContourDummy_HLS,LandContourDummy_Low,LandContourDummy_Lvl,UtilitiesDummy_NoSeWa,LotConfigDummy_CulDSac,LotConfigDummy_FR2,LotConfigDummy_FR3,LotConfigDummy_Inside,NeighborhoodDummy_Blueste,NeighborhoodDummy_BrDale,NeighborhoodDummy_BrkSide,NeighborhoodDummy_ClearCr,NeighborhoodDummy_CollgCr,NeighborhoodDummy_Crawfor,NeighborhoodDummy_Edwards,NeighborhoodDummy_Gilbert,NeighborhoodDummy_IDOTRR,NeighborhoodDummy_MeadowV,NeighborhoodDummy_Mitchel,NeighborhoodDummy_NAmes,NeighborhoodDummy_NPkVill,NeighborhoodDummy_NWAmes,NeighborhoodDummy_NoRidge,NeighborhoodDummy_NridgHt,NeighborhoodDummy_OldTown,NeighborhoodDummy_SWISU,NeighborhoodDummy_Sawyer,NeighborhoodDummy_SawyerW,NeighborhoodDummy_Somerst,NeighborhoodDummy_StoneBr,NeighborhoodDummy_Timber,NeighborhoodDummy_Veenker,Condition1Dummy_Feedr,Condition1Dummy_Norm,Condition1Dummy_PosA,Condition1Dummy_PosN,Condition1Dummy_RRAe,Condition1Dummy_RRAn,Condition1Dummy_RRNe,Condition1Dummy_RRNn,Condition2Dummy_Feedr,Condition2Dummy_Norm,Condition2Dummy_PosA,Condition2Dummy_PosN,Condition2Dummy_RRAe,Condition2Dummy_RRAn,Condition2Dummy_RRNn,BldgTypeDummy_2fmCon,BldgTypeDummy_Duplex,BldgTypeDummy_Twnhs,BldgTypeDummy_TwnhsE,HouseStyleDummy_1.5Unf,HouseStyleDummy_1Story,HouseStyleDummy_2.5Fin,HouseStyleDummy_2.5Unf,HouseStyleDummy_2Story,HouseStyleDummy_SFoyer,HouseStyleDummy_SLvl,RoofStyleDummy_Gable,RoofStyleDummy_Gambrel,RoofStyleDummy_Hip,RoofStyleDummy_Mansard,RoofStyleDummy_Shed,RoofMatlDummy_CompShg,RoofMatlDummy_Membran,RoofMatlDummy_Metal,RoofMatlDummy_Roll,RoofMatlDummy_Tar&Grv,RoofMatlDummy_WdShake,RoofMatlDummy_WdShngl,Exterior1stDummy_AsphShn,Exterior1stDummy_BrkComm,Exterior1stDummy_BrkFace,Exterior1stDummy_CBlock,Exterior1stDummy_CemntBd,Exterior1stDummy_HdBoard,Exterior1stDummy_ImStucc,Exterior1stDummy_MetalSd,Exterior1stDummy_Plywood,Exterior1stDummy_Stone,Exterior1stDummy_Stucco,Exterior1stDummy_VinylSd,Exterior1stDummy_Wd Sdng,Exterior1stDummy_WdShing,Exterior2ndDummy_AsphShn,Exterior2ndDummy_Brk Cmn,Exterior2ndDummy_BrkFace,Exterior2ndDummy_CBlock,Exterior2ndDummy_CmentBd,Exterior2ndDummy_HdBoard,Exterior2ndDummy_ImStucc,Exterior2ndDummy_MetalSd,Exterior2ndDummy_Other,Exterior2ndDummy_Plywood,Exterior2ndDummy_Stone,Exterior2ndDummy_Stucco,Exterior2ndDummy_VinylSd,Exterior2ndDummy_Wd Sdng,Exterior2ndDummy_Wd Shng,MasVnrTypeDummy_BrkFace,MasVnrTypeDummy_No_MasVnr,MasVnrTypeDummy_None,MasVnrTypeDummy_Stone,FoundationDummy_CBlock,FoundationDummy_PConc,FoundationDummy_Slab,FoundationDummy_Stone,FoundationDummy_Wood,HeatingDummy_GasA,HeatingDummy_GasW,HeatingDummy_Grav,HeatingDummy_OthW,HeatingDummy_Wall,CentralAirDummy_Y,ElectricalDummy_FuseF,ElectricalDummy_FuseP,ElectricalDummy_Mix,ElectricalDummy_SBrkr,FunctionalDummy_Maj2,FunctionalDummy_Min1,FunctionalDummy_Min2,FunctionalDummy_Mod,FunctionalDummy_Sev,FunctionalDummy_Typ,GarageTypeDummy_Attchd,GarageTypeDummy_Basment,GarageTypeDummy_BuiltIn,GarageTypeDummy_CarPort,GarageTypeDummy_Detchd,GarageTypeDummy_No_Garage,PavedDriveDummy_P,PavedDriveDummy_Y,MiscFeatureDummy_No_Misc_Feature,MiscFeatureDummy_Othr,MiscFeatureDummy_Shed,MiscFeatureDummy_TenC,SaleTypeDummy_CWD,SaleTypeDummy_Con,SaleTypeDummy_ConLD,SaleTypeDummy_ConLI,SaleTypeDummy_ConLw,SaleTypeDummy_New,SaleTypeDummy_Oth,SaleTypeDummy_WD,SaleConditionDummy_AdjLand,SaleConditionDummy_Alloca,SaleConditionDummy_Family,SaleConditionDummy_Normal,SaleConditionDummy_Partial,MSSubClassDummy_150
183,60.0,9060,0.0,5.0,5.0,1957,2006,98.0,3,3,0,0,4.0,4.0,0,4.0,0,0,0,5,1340,0,0,1340,0.0,0.0,1.0,0.0,3.0,1.0,3,11.0,1.0,4,1957.0,2.0,2.0,252,3,3,116,0,0,180,0,0,0,3.0,0,8.0,1.0,120000,1,0,0,1,0,1,0,1,1340,1340,180,1772,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
184,63.0,11426,0.0,7.0,4.0,2003,2003,0.0,3,3,4,3,3.0,6.0,0,6.0,0,1362,1362,5,1362,720,0,2082,0.0,0.0,2.0,1.0,3.0,1.0,4,10.0,0.0,0,2003.0,3.0,4.0,484,3,3,280,238,0,0,0,0,0,0.0,0,8.0,2.0,200000,1,1,0,0,0,0,0,1,2082,3444,238,4166,0.0,2.5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
185,92.0,7438,0.0,5.0,7.0,1908,1991,0.0,3,3,2,3,3.0,6.0,0,6.0,0,504,504,4,936,316,0,1252,0.0,0.0,1.0,0.0,3.0,1.0,3,9.0,0.0,0,1986.0,3.0,4.0,576,3,3,104,0,0,0,0,0,0,3.0,0,8.0,0.0,127000,1,1,0,0,0,1,0,1,1252,1756,0,2332,0.0,1.0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
186,90.0,22950,0.0,1.0,8.0,1892,1993,0.0,4,4,3,3,2.0,6.0,0,6.0,0,1107,1107,5,1518,1518,572,3608,0.0,0.0,2.0,1.0,4.0,1.0,5,2.0,2.0,3,1993.0,3.0,6.0,840,5,3,0,260,0,0,410,0,0,1.0,0,8.0,0.0,475000,1,1,0,1,0,1,0,1,2464,3571,670,5081,0.0,2.5,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
187,74.91,9947,0.0,7.0,4.0,1990,1991,0.0,3,3,4,3,0.0,2.0,611,6.0,0,577,1188,5,1217,0,0,1217,2.0,0.0,2.0,0.0,3.0,1.0,4,10.0,0.0,0,1990.0,3.0,4.0,497,3,3,168,27,0,0,0,0,0,1.0,0,8.0,3.0,173000,1,1,0,0,0,1,0,1,1217,2405,27,2929,1.0,2.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
188,60.0,10410,0.0,5.0,6.0,1916,1987,0.0,3,3,2,3,3.0,6.0,0,6.0,0,660,660,5,808,704,144,1656,0.0,0.0,2.0,1.0,3.0,1.0,3,12.0,0.0,0,1916.0,3.0,2.0,180,2,2,0,0,0,140,0,0,0,3.0,0,10.0,3.0,135000,1,1,0,0,0,1,0,1,1368,2028,140,2348,0.0,2.5,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
189,64.0,7018,0.0,5.0,4.0,1979,1979,275.0,3,3,4,3,0.0,2.0,1086,6.0,0,0,1086,3,1224,0,0,1224,4.0,0.0,0.0,2.0,2.0,2.0,3,10.0,2.0,3,1979.0,3.0,4.0,528,3,3,120,0,0,0,0,0,0,0.0,0,8.0,3.0,153337,1,1,0,1,0,0,0,1,1224,2310,0,2838,2.0,1.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
190,41.0,4923,0.0,8.0,4.0,2001,2002,0.0,4,3,5,3,0.0,2.0,1153,6.0,0,440,1593,5,1593,0,0,1593,2.0,0.0,1.0,1.0,0.0,1.0,5,9.0,1.0,4,2001.0,0.0,4.0,682,3,3,0,120,0,0,224,0,0,0.0,0,10.0,2.0,286000,1,1,0,1,0,0,0,1,1593,3186,344,4212,1.0,1.5,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
191,70.0,10570,1.0,8.0,7.0,1932,1994,0.0,4,3,4,4,3.0,5.0,297,6.0,0,556,853,3,1549,1178,0,2727,0.0,0.0,2.0,1.0,3.0,1.0,4,0.0,2.0,3,1932.0,3.0,4.0,440,3,3,0,74,0,0,0,0,0,0.0,0,3.0,1.0,315000,1,1,0,1,0,0,0,1,2727,3580,74,4094,0.0,2.5,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
192,62.33,7472,0.0,7.0,8.0,1972,2004,138.0,3,3,3,3,3.0,0.0,626,6.0,0,99,725,4,725,754,0,1479,2.0,0.0,1.0,1.0,4.0,1.0,4,11.0,0.0,0,1972.0,0.0,4.0,484,3,3,0,32,0,0,0,0,0,0.0,0,8.0,1.0,184000,1,1,0,0,0,0,0,1,1479,2204,32,2720,1.0,1.5,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
193,68.0,9017,0.0,7.0,4.0,1999,1999,0.0,4,3,4,3,0.0,2.0,560,6.0,0,871,1431,5,1431,0,0,1431,2.0,0.0,2.0,0.0,3.0,1.0,4,10.0,0.0,0,1999.0,0.0,4.0,666,3,3,0,35,0,0,0,0,0,0.0,0,11.0,3.0,192000,1,1,0,0,0,0,0,1,1431,2862,35,3563,1.0,2.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
194,24.0,2522,0.0,7.0,4.0,2004,2004,50.0,4,3,4,3,3.0,6.0,0,6.0,0,970,970,5,970,739,0,1709,0.0,0.0,2.0,0.0,3.0,1.0,4,11.0,0.0,0,2004.0,3.0,4.0,380,3,3,0,40,0,0,0,0,0,0.0,0,7.0,0.0,130000,1,1,0,0,0,0,0,1,1709,2679,40,3099,0.0,2.0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
195,60.0,7180,0.0,5.0,6.0,1972,1972,0.0,3,3,3,3,0.0,0.0,390,6.0,0,474,864,3,864,0,0,864,0.0,0.0,1.0,0.0,3.0,1.0,3,9.0,0.0,0,1989.0,3.0,2.0,352,3,3,0,0,0,0,0,0,0,0.0,0,7.0,2.0,127000,1,1,0,0,0,0,0,1,864,1728,0,2080,0.0,1.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
196,24.0,2280,0.0,6.0,5.0,1976,1976,0.0,3,3,4,3,3.0,0.0,566,6.0,0,289,855,3,855,601,0,1456,0.0,0.0,2.0,1.0,3.0,1.0,3,11.0,1.0,3,1976.0,3.0,4.0,440,3,3,87,0,0,0,0,0,0,0.0,0,9.0,3.0,148500,1,1,0,1,0,0,0,1,1456,2311,0,2751,0.0,2.5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
197,79.0,9416,0.0,7.0,4.0,2007,2007,205.0,5,3,5,3,3.0,2.0,1126,6.0,0,600,1726,5,1726,0,0,1726,2.0,0.0,2.0,0.0,3.0,1.0,5,12.0,1.0,4,2007.0,0.0,6.0,786,3,3,171,138,0,0,266,0,0,0.0,0,11.0,1.0,311872,1,1,0,1,0,0,0,1,1726,3452,404,4642,1.0,2.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
198,174.0,25419,0.0,8.0,3.0,1918,1990,0.0,4,4,3,3,3.0,2.0,1036,3.0,184,140,1360,4,1360,1360,392,3112,2.0,2.0,2.0,0.0,4.0,1.0,4,12.0,1.0,5,1918.0,3.0,4.0,795,3,3,0,16,552,0,0,512,5,1.0,0,5.0,0.0,235000,1,1,0,1,1,1,0,1,2328,3688,568,5051,1.5,2.0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
199,92.0,5520,0.0,6.0,5.0,1912,1950,0.0,3,3,3,3,3.0,6.0,0,6.0,0,755,755,5,929,929,371,2229,0.0,0.0,1.0,0.0,5.0,1.0,3,12.0,0.0,0,0.0,1.0,0.0,0,0,0,0,198,30,0,0,0,0,3.0,0,9.0,3.0,104000,0,1,0,0,0,1,0,1,1487,2242,228,2470,0.0,1.0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200,76.0,9591,0.0,8.0,4.0,2004,2005,262.0,4,3,5,3,0.0,2.0,1088,6.0,0,625,1713,5,1713,0,0,1713,2.0,0.0,2.0,0.0,3.0,1.0,5,11.0,1.0,4,2004.0,0.0,6.0,856,3,3,0,26,0,0,170,0,0,0.0,0,0.0,3.0,274900,1,1,0,1,0,0,0,1,1713,3426,196,4478,1.0,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
201,80.0,8546,0.0,4.0,4.0,2003,2004,0.0,3,3,4,3,3.0,6.0,0,6.0,0,1121,1121,5,1121,0,0,1121,0.0,0.0,2.0,0.0,2.0,1.0,3,9.0,0.0,0,2003.0,2.0,4.0,440,3,3,132,64,0,0,0,0,0,0.0,0,5.0,4.0,140000,1,1,0,0,0,0,0,1,1121,2242,64,2746,0.0,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
202,75.0,10125,0.0,6.0,5.0,1977,1977,0.0,3,3,3,3,3.0,0.0,641,3.0,279,276,1196,3,1279,0,0,1279,0.0,2.0,2.0,0.0,3.0,1.0,3,10.0,2.0,2,1980.0,3.0,4.0,473,3,3,238,83,0,0,0,0,0,3.0,0,4.0,2.0,171500,1,1,0,1,0,1,0,1,1279,2475,83,3031,0.5,2.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
